Data,NNKO,NNO,NNSW,NNZ,NNA,WIBOR6M_rate,WIG20,SPX,Gold,Bitcoin
2016-02-27,120.67,286.23,246.75,283.89,262.54,1.74,1844.57,1948.05,1224.01,431.3
2016-02-28,120.67,286.23,246.75,283.89,262.54,1.74,1844.57,1948.05,1224.01,432.47
2016-02-29,120.67,286.32,246.12,282.49,260.32,1.74,1824.08,1932.23,1238.86,436.21
2016-03-01,120.74,286.51,246.28,282.75,260.6,1.74,1825.07,1978.35,1232.66,434.04
2016-03-02,120.8,286.31,246.05,282.81,260.67,1.74,1825.15,1986.45,1239.83,425.36
2016-03-03,120.83,286.22,247.82,286.57,266.52,1.74,1877.15,1993.4,1264.87,419.56
2016-03-04,120.98,286.58,248.04,286.98,266.95,1.74,1873.51,1999.99,1261.55,409.48
2016-03-05,120.98,286.58,248.04,286.98,266.95,1.74,1873.51,1999.99,1261.55,399.0
2016-03-06,120.98,286.58,248.04,286.98,266.95,1.74,1873.51,1999.99,1261.55,405.96
2016-03-07,121.02,286.96,248.85,288.29,268.94,1.74,1895.41,2001.76,1267.54,414.87
2016-03-08,121.07,287.25,248.49,287.57,267.69,1.74,1876.49,1979.26,1261.67,411.9
2016-03-09,121.07,287.33,248.58,287.36,267.34,1.74,1878.59,1989.26,1253.93,412.76
2016-03-10,121.15,287.61,249.09,288.05,268.29,1.74,1887.31,1989.57,1272.29,415.83
2016-03-11,121.25,287.92,249.96,289.11,270.13,1.74,1910.87,2022.19,1250.22,419.11
2016-03-12,121.25,287.92,249.96,289.11,270.13,1.74,1910.87,2022.19,1250.22,410.36
2016-03-13,121.25,287.92,249.96,289.11,270.13,1.74,1910.87,2022.19,1250.22,412.41
2016-03-14,121.38,287.98,249.98,289.56,270.88,1.74,1913.83,2019.64,1233.94,414.31
2016-03-15,121.28,287.71,249.49,289.02,270.0,1.74,1906.08,2015.93,1233.46,415.13
2016-03-16,121.18,287.37,249.33,288.66,269.57,1.74,1905.69,2027.22,1260.7,415.91
2016-03-17,121.31,288.29,250.96,291.35,273.65,1.74,1944.21,2040.59,1257.17,418.16
2016-03-18,121.35,288.67,251.73,293.03,276.28,1.74,1961.97,2049.58,1255.67,408.16
2016-03-19,121.35,288.67,251.73,293.03,276.28,1.74,1961.97,2049.58,1255.67,408.69
2016-03-20,121.35,288.67,251.73,293.03,276.28,1.74,1961.97,2049.58,1255.67,411.53
2016-03-21,121.44,288.46,251.21,292.35,275.19,1.74,1952.63,2051.6,1243.69,411.11
2016-03-22,121.48,288.24,251.16,292.31,275.36,1.74,1962.98,2049.8,1248.76,416.21
2016-03-23,121.36,287.96,250.4,290.91,273.07,1.74,1935.61,2036.71,1222.44,416.98
2016-03-24,121.43,287.97,250.39,291.02,273.31,1.74,1936.19,2035.94,1217.18,414.74
2016-03-25,121.43,287.97,250.39,291.02,273.31,1.74,1936.19,2035.94,1217.18,415.71
2016-03-26,121.43,287.97,250.39,291.02,273.31,1.74,1936.19,2035.94,1217.18,416.51
2016-03-27,121.43,287.97,250.39,291.02,273.31,1.74,1936.19,2035.94,1217.18,424.57
2016-03-28,121.43,287.97,250.39,291.02,273.31,1.74,1936.19,2037.05,1221.97,422.21
2016-03-29,121.34,288.35,251.04,292.44,275.41,1.74,1953.84,2055.01,1242.05,415.0
2016-03-30,121.5,288.6,252.55,295.06,279.59,1.74,1999.93,2063.95,1225.37,412.44
2016-03-31,121.5,288.79,252.67,295.49,279.98,1.74,1997.69,2059.74,1232.95,415.66
2016-04-01,121.58,289.12,251.99,293.83,277.14,1.74,1973.24,2072.78,1223.75,415.64
2016-04-02,121.58,289.12,251.99,293.83,277.14,1.74,1973.24,2072.78,1223.75,418.51
2016-04-03,121.58,289.12,251.99,293.83,277.14,1.74,1973.24,2072.78,1223.75,419.06
2016-04-04,121.69,288.88,252.49,294.84,278.83,1.74,1986.14,2066.13,1215.59,419.33
2016-04-05,121.59,288.44,250.66,291.62,273.52,1.74,1933.84,2045.17,1231.32,422.07
2016-04-06,121.63,288.25,249.82,290.31,271.34,1.74,1919.59,2066.66,1222.73,421.26
2016-04-07,121.54,287.85,249.57,289.93,271.05,1.74,1905.1,2041.91,1240.42,420.14
2016-04-08,121.63,288.11,250.2,291.05,272.74,1.74,1919.42,2047.6,1239.8,417.69
2016-04-09,121.63,288.11,250.2,291.05,272.74,1.74,1919.42,2047.6,1239.8,418.05
2016-04-10,121.63,288.11,250.2,291.05,272.74,1.74,1919.42,2047.6,1239.8,420.25
2016-04-11,121.64,288.39,250.24,290.96,272.41,1.74,1914.22,2041.99,1258.1,421.43
2016-04-12,121.71,288.34,250.08,290.62,271.82,1.74,1907.72,2061.72,1255.49,424.74
2016-04-13,121.79,288.48,251.38,292.89,275.65,1.74,1944.36,2082.42,1242.88,423.47
2016-04-14,121.88,288.25,251.5,293.33,276.4,1.74,1951.75,2082.78,1227.85,424.02
2016-04-15,121.84,288.44,251.26,292.63,275.03,1.74,1939.95,2080.73,1234.26,428.67
2016-04-16,121.84,288.44,251.26,292.63,275.03,1.74,1939.95,2080.73,1234.26,430.05
2016-04-17,121.84,288.44,251.26,292.63,275.03,1.74,1939.95,2080.73,1234.26,426.26
2016-04-18,121.87,288.33,251.18,292.62,275.11,1.74,1946.34,2094.34,1232.25,427.69
2016-04-19,121.93,288.71,251.99,294.15,277.55,1.74,1964.84,2100.8,1250.29,434.92
2016-04-20,122.0,289.09,252.28,294.18,277.48,1.74,1962.88,2102.4,1244.09,441.16
2016-04-21,121.99,288.6,251.91,293.65,276.82,1.74,1950.38,2091.48,1248.33,449.34
2016-04-22,121.99,288.16,251.74,293.47,276.61,1.74,1943.03,2091.58,1233.84,445.28
2016-04-23,121.99,288.16,251.74,293.47,276.61,1.74,1943.03,2091.58,1233.84,450.08
2016-04-24,121.99,288.16,251.74,293.47,276.61,1.74,1943.03,2091.58,1233.84,457.56
2016-04-25,122.02,287.82,251.34,293.24,276.12,1.74,1925.34,2087.79,1238.32,461.73
2016-04-26,122.05,287.98,251.14,293.02,275.48,1.74,1916.35,2091.7,1243.64,466.0
2016-04-27,122.05,288.24,250.79,291.98,273.46,1.74,1892.48,2095.15,1245.78,447.01
2016-04-28,122.1,288.41,250.98,292.19,273.74,1.74,1897.98,2075.81,1266.25,448.48
2016-04-29,122.09,288.43,251.01,292.36,274.04,1.74,1896.64,2065.3,1293.03,454.98
2016-04-30,122.09,288.43,251.01,292.36,274.04,1.74,1896.64,2065.3,1293.03,448.53
2016-05-01,122.09,288.43,251.01,292.36,274.04,1.74,1896.64,2065.3,1293.03,452.24
2016-05-02,122.11,288.28,250.84,292.11,274.0,1.74,1899.72,2081.43,1291.85,444.18
2016-05-03,122.11,288.28,250.84,292.11,274.0,1.74,1899.72,2063.37,1286.62,450.27
2016-05-04,121.89,287.98,249.49,289.43,269.48,1.74,1865.25,2051.12,1279.7,445.8
2016-05-05,121.86,287.87,248.5,287.64,266.35,1.74,1837.71,2050.63,1278.12,448.08
2016-05-06,121.98,288.19,248.86,288.28,267.49,1.74,1852.71,2057.14,1288.89,459.56
2016-05-07,121.98,288.19,248.86,288.28,267.49,1.74,1852.71,2057.14,1288.89,458.46
2016-05-08,121.98,288.19,248.86,288.28,267.49,1.74,1852.71,2057.14,1288.89,457.87
2016-05-09,122.11,288.54,248.88,288.22,267.01,1.74,1848.45,2058.69,1264.09,460.44
2016-05-10,122.12,288.66,248.22,286.99,264.46,1.74,1825.17,2084.39,1265.96,449.36
2016-05-11,122.07,288.85,248.12,286.53,263.57,1.74,1818.02,2064.46,1277.28,452.5
2016-05-12,122.09,289.06,248.24,286.62,263.53,1.74,1816.09,2064.11,1263.55,454.43
2016-05-13,122.06,289.4,248.33,286.62,263.49,1.74,1815.38,2046.61,1273.9,455.41
2016-05-14,122.06,289.4,248.33,286.62,263.49,1.74,1815.38,2046.61,1273.9,456.44
2016-05-15,122.06,289.4,248.33,286.62,263.49,1.74,1815.38,2046.61,1273.9,458.11
2016-05-16,122.16,290.0,249.41,288.16,266.54,1.74,1853.78,2066.66,1274.28,454.87
2016-05-17,122.18,289.9,249.27,287.52,265.41,1.74,1846.5,2047.21,1279.1,453.25
2016-05-18,122.19,289.07,248.91,286.73,264.41,1.74,1841.84,2047.63,1258.75,454.22
2016-05-19,122.21,288.65,247.59,284.36,259.93,1.74,1799.9,2040.04,1255.41,442.66
2016-05-20,122.18,288.2,247.27,284.21,259.91,1.74,1806.38,2052.32,1252.7,442.11
2016-05-21,122.18,288.2,247.27,284.21,259.91,1.74,1806.38,2052.32,1252.7,443.64
2016-05-22,122.18,288.2,247.27,284.21,259.91,1.74,1806.38,2052.32,1252.7,439.62
2016-05-23,122.13,287.47,247.36,284.9,261.55,1.74,1818.97,2048.04,1249.01,443.69
2016-05-24,122.19,287.7,247.95,285.88,263.1,1.74,1831.15,2076.06,1227.09,446.11
2016-05-25,122.22,288.11,248.6,286.71,264.5,1.74,1849.27,2090.54,1224.16,449.78
2016-05-26,122.22,288.11,248.6,286.71,264.5,1.74,1849.27,2090.1,1220.47,453.3
2016-05-27,122.22,288.43,248.67,286.51,263.96,1.74,1839.22,2099.06,1210.39,474.05
2016-05-28,122.22,288.43,248.67,286.51,263.96,1.74,1839.22,2099.06,1210.39,524.22
2016-05-29,122.22,288.43,248.67,286.51,263.96,1.74,1839.22,2099.06,1210.39,516.05
2016-05-30,122.2,287.96,248.39,286.41,264.16,1.74,1841.79,2099.06,1205.73,532.26
2016-05-31,122.18,287.92,247.35,284.81,260.87,1.74,1808.24,2096.95,1215.74,528.92
2016-06-01,122.2,287.62,245.67,281.95,255.34,1.74,1759.49,2099.33,1213.39,537.4
2016-06-02,122.17,287.46,245.73,281.99,255.75,1.74,1762.28,2105.26,1211.38,537.1
2016-06-03,122.17,287.83,246.88,283.95,259.34,1.74,1793.43,2099.13,1244.37,567.03
2016-06-04,122.17,287.83,246.88,283.95,259.34,1.74,1793.43,2099.13,1244.37,571.95
2016-06-05,122.17,287.83,246.88,283.95,259.34,1.74,1793.43,2099.13,1244.37,574.91
2016-06-06,122.13,287.54,246.87,284.02,259.65,1.74,1797.27,2109.41,1244.87,583.58
2016-06-07,122.13,287.94,247.97,285.65,262.84,1.74,1832.79,2112.13,1243.83,575.58
2016-06-08,122.21,288.7,248.56,286.45,264.11,1.74,1843.85,2119.12,1262.7,580.51
2016-06-09,122.27,288.91,247.71,284.65,260.58,1.75,1814.14,2115.48,1269.36,574.69
2016-06-10,122.24,288.51,246.76,282.99,257.55,1.75,1782.02,2096.07,1274.55,577.89
2016-06-11,122.24,288.51,246.76,282.99,257.55,1.75,1782.02,2096.07,1274.55,591.6
2016-06-12,122.24,288.51,246.76,282.99,257.55,1.75,1782.02,2096.07,1274.55,666.55
2016-06-13,122.13,287.67,245.87,281.85,256.07,1.75,1780.01,2079.06,1284.57,700.07
2016-06-14,122.01,286.16,244.77,280.59,254.57,1.75,1762.61,2075.32,1285.93,685.14
2016-06-15,122.02,286.48,245.17,281.0,255.25,1.75,1772.91,2071.5,1292.59,690.77
2016-06-16,121.98,286.63,244.0,278.88,250.97,1.76,1733.48,2077.99,1278.52,761.21
2016-06-17,122.09,287.7,245.29,280.81,254.04,1.77,1754.45,2071.22,1298.62,743.9
2016-06-18,122.09,287.7,245.29,280.81,254.04,1.77,1754.45,2071.22,1298.62,753.77
2016-06-19,122.09,287.7,245.29,280.81,254.04,1.77,1754.45,2071.22,1298.62,761.04
2016-06-20,122.25,289.13,246.97,283.27,257.64,1.77,1793.83,2083.25,1290.48,733.97
2016-06-21,122.21,288.7,247.46,284.17,259.62,1.78,1802.61,2088.9,1268.57,667.38
2016-06-22,122.3,289.3,248.06,285.27,261.46,1.78,1823.03,2085.45,1266.37,590.56
2016-06-23,122.39,289.83,249.27,287.35,264.8,1.78,1853.71,2113.32,1255.92,620.84
2016-06-24,122.03,287.95,245.65,281.05,254.6,1.78,1769.67,2037.41,1318.56,656.89
2016-06-25,122.03,287.95,245.65,281.05,254.6,1.78,1769.67,2037.41,1318.56,663.52
2016-06-26,122.03,287.95,245.65,281.05,254.6,1.78,1769.67,2037.41,1318.56,625.41
2016-06-27,122.15,289.35,245.17,279.59,251.14,1.79,1732.19,2000.54,1324.33,644.66
2016-06-28,122.16,290.03,246.25,281.21,253.38,1.79,1751.81,2036.09,1311.5,644.89
2016-06-29,122.3,291.23,247.22,282.19,254.23,1.79,1756.2,2070.77,1319.52,636.54
2016-06-30,122.37,291.41,247.39,282.47,254.45,1.79,1750.69,2098.86,1321.94,670.02
2016-07-01,122.46,291.97,247.84,283.05,255.11,1.79,1744.56,2102.95,1343.61,674.57
2016-07-02,122.46,291.97,247.84,283.05,255.11,1.79,1744.56,2102.95,1343.61,698.06
2016-07-03,122.46,291.97,247.84,283.05,255.11,1.79,1744.56,2102.95,1343.61,661.64
2016-07-04,122.45,291.86,247.11,282.0,253.19,1.79,1724.5,2102.95,1350.93,675.16
2016-07-05,122.59,292.3,246.97,281.67,252.44,1.79,1715.95,2088.55,1356.4,663.67
2016-07-06,122.48,291.91,246.07,280.24,250.1,1.79,1689.92,2099.73,1364.0,672.7
2016-07-07,122.53,291.31,246.54,281.51,252.73,1.79,1713.51,2097.9,1360.88,635.25
2016-07-08,122.52,291.95,246.56,281.16,251.99,1.79,1705.43,2129.9,1366.65,662.78
2016-07-09,122.52,291.95,246.56,281.16,251.99,1.79,1705.43,2129.9,1366.65,651.83
